,trackName,artistName,total_listens_track,genres
28986,Little Girl Blue - Mono Version,Louis Armstrong,1,adult standards
29179,Lo/Hi,The Black Keys,1,alternative rock
29387,Long Weekend,Trombone Shorty,1,funk
29351,Long Time,CHANCE THE RAPPER,1,rap
29352,Long Time II,CHANCE THE RAPPER,1,chicago rap
29375,Long Way Down,Dr. Dog,1,alternative rock
29338,Long Life (Remix) (feat. Talib Kweli),Dela,1,jazz rap
29314,Long As I Live,Toni Braxton,1,r&b
29327,Long Distance,The Districts,1,lancaster pa indie
29339,Long Lonely Road,Valerie June,1,indie folk
29342,Long Tall Sally - Anthology 1 Version,The Beatles,1,british invasion
29415,"Long, Long, Long - Take 44",The Beatles,1,british invasion
29420,Long: Porcelain,Helen Jane Long,1,new age piano
29425,Look At Me - Remastered 2010,John Lennon,1,album rock
29409,"Long, Long, Long - 2018 Mix",The Beatles,1,rock
29397,Long and Wasted Years,Bob Dylan,1,classic rock
29391,Long White Line,Sturgill Simpson,1,alternative americana
29202,Locator,Wilco,1,stomp and holler
29203,Lochloosa,JJ Grey & Mofro,1,blues rock
29212,Lockjaw (feat. Kodak Black),French Montana,1,hip hop
29217,Lola,The Kinks,1,album rock
29189,"Lobet den Herrn, alle Heiden, BWV 230",Johann Sebastian Bach,1,german baroque
29190,Location,Khalid,1,alternative r&b
29292,Lonely Town,Vulfpeck,1,instrumental funk
29285,Lonely People,America,1,folk rock
29302,Lonesome Dog Blues,Lightnin Hopkins,1,acoustic blues
29248,London Calling - Remastered,The Clash,1,punk
29262,Lonely,Joe Hertler & The Rainbow Seekers,1,michigan indie
29275,Lonely Man of Winter - Doveman Mix feat. Melissa Mary Ahern,Sufjan Stevens,1,baroque pop
31011,Mass Appeal,Gang Starr,1,rap
30663,Making Plans For Nigel,XTC,1,zolo
30645,Making Flippy Floppy,Talking Heads,1,funk rock
30628,Make Your Mind Up,Moon Taxi,1,indie poptimism
30621,Make You Feel My Love,Bob Dylan,1,folk
30641,Making Breakfast - Live from Spotify House Sxsw 16,Twin Peaks,1,modern power pop
30664,Malibu Love Nest,Luna,1,melancholia
30673,Mama Dont,J.J. Cale,1,album rock
30721,"Mama Tried - Live at Oakland Coliseum Stadium, Oakland, CA, October 10, 1976",Grateful Dead,1,folk rock
30727,Mamacita,OutKast,1,atl hip hop
30733,Mamacita (feat. Rich Homie Quan & Young Thug),Travis Scott,1,rap
30734,Mammas Dont Let Your Babies Grow up to Be Cowboys,Waylon Jennings,1,country
30709,"Mama Tried - Live at Hartford Civic Center, October 14, 1983",Grateful Dead,1,classic rock
30739,Man,Skepta,1,grime
30529,Main Title Theme – Westworld,Ramin Djawadi,1,german soundtrack
30483,Magnolia (feat. John Mayer),Eric Clapton,1,blues rock
30490,Magnolia Wind,Guy Clark,1,alternative country
30481,Magnolia,The Essentialists,1,alabama indie
30476,Magnetism,Vacationer,1,shimmer pop
30455,Magic Stick,Lil Kim,1,r&b
30443,Maggies Farm,Bob Dylan,1,singer-songwriter
30617,Make You Better,The Decemberists,1,stomp and holler
30600,Make Moves,Rockie Fresh,1,trap soul
30602,Make Myself True,together PANGEA,1,indie garage rock
30604,Make Out Song,The Rosebuds,1,classic girl group
30605,Make Some Room,The Suffers,1,funk
30582,Make It Bun Dem,Skrillex,1,electro house
30571,Make Believe,Statik Selektah,1,alternative hip hop
30538,Majesty (with Labrinth & feat. Eminem),Nicki Minaj,1,dance pop
30921,Married Life,Michael Giacchino,1,soundtrack
30903,Marquee Moon (Edit),Television,1,dance rock
30886,Margaritaville,Jimmy Buffett,1,mellow gold
30879,Margarita,Spin Doctors,1,alternative rock
30897,Marian,Empty Country,1,indie rock
30888,"Margery, My First Car",Vulfpeck,1,ann arbor indie
30893,Maria También,Khruangbin,1,funk
30926,Mars,James McAlister,1,experimental pop
30872,March Madness,Future,1,southern hip hop
30927,Marsha,Current Swell,1,reggae rock
30984,Mary Ann,Ray Charles,1,piano blues
30988,Mary Jane,Spin Doctors,1,alternative rock
30992,Mash,J Dilla,1,alternative hip hop
30958,Martyrs,Mick Jenkins,1,escape room
30929,Marshmallow (Mystery Tour),Jazz Spastiks,1,chillhop
30980,Mary,Zac Brown Band,1,modern country rock
30975,Mary,Art dEcco,1,canadian indie
30976,Mary,Major Murphy,1,grand rapids indie
30791,Manchild,Tune-Yards,1,experimental pop
30763,Man Of Oil,Animal Collective,1,noise rock
30768,Man On The Moon - Live From Drivetime On BBC Radio 2 / 2003,R.E.M.,1,alternative rock
30772,Man of Constant Sorrow,Bob Dylan,1,album rock
30787,Manastra,Summer Salt,1,indie garage rock
30742,Man It Feels Like Space Again,Pond,1,indie rock
30839,Many Moons of Love,Babe Rainbow,1,australian garage punk
30843,Maple Leaf Rag,Jelly Roll Morton,1,big band
30864,Marbled,Abhi The Nomad,1,desi hip hop
30838,Many Moods,Delicate Steve,1,shimmer pop
30836,Many Men (Wish Death),50 Cent,1,rap
30811,Manicure,Sports,1,neo-psychedelic
30807,Manic Upswings,Miniature Tigers,1,indie pop
30816,Mannies Smile,Hers,1,indie garage rock
30131,Lovers,Anna of the North,1,electropop
30102,Lovely Rita - Remix,The Beatles,1,british invasion
30107,Lovely You,Monster Rally,1,chillwave
30110,Lover Man,Jimi Hendrix,1,acid rock
30128,"Lover, Leaver",Greta Van Fleet,1,modern blues rock
30096,Lovely Rita,The Beatles,1,rock
30064,Love the One Youre With,"Crosby, Stills & Nash",1,traditional folk
30067,"Love, Love, Love",Bobby Hebb,1,motown
30085,Lovely Day,Clarence Carter,1,classic soul
30172,Lovin You,Minnie Riperton,1,jazz funk
30176,Loving Cup,The Rolling Stones,1,album rock
30191,Low Key,Tweedy,1,alternative country
30192,Low Life (feat. The Weeknd),Future,1,atl hip hop
30201,Low Rider,War,1,classic soul
30141,Lovers Carvings - WXAXRXP Session,Bibio,1,downtempo
30168,Lovestained,Hope Tala,1,indie soul
30162,Lovesick,Mura Masa,1,channel islands indie
30000,Love Song,Dehd,1,garage psych
29970,Love Love Love,Of Monsters And Men,1,stomp and holler
29971,Love Me,Johannes Bornlöf,1,calming instrumental
29979,Love Me Tenderly,The Felice Brothers,1,alternative country
29987,Love Me Two Times,The Doors,1,acid rock
29957,Love Is a Beautiful Thing (Live in Berlin),Theo Katzman,1,modern funk
29949,Love Is Here To Stay - Remastered 1998,Frank Sinatra,1,adult standards
29954,Love Is a Beautiful Thing,Vulfpeck,1,ann arbor indie
29959,Love It All,Kweku Collins,1,underground hip hop
29960,Love Lost,The Temper Trap,1,alternative dance
30036,Love is...,Common,1,alternative hip hop
30043,Love of My Life,Daya,1,dance pop
30035,Love is a Beautiful Thing,Vulfpeck,1,instrumental funk
30023,Love Yourz,J. Cole,1,nc hip hop
30003,Love Spills,Radkey,1,missouri indie
30005,Love Test,The Growlers,1,garage rock
30032,Love and Happiness,Al Green,1,southern soul
30394,Mack The Knife - Single Version,Louis Armstrong,1,dixieland
30371,MRI,Grouplove,1,indie rock
30377,MVP,Big L,1,east coast hip hop
30388,Machu Picchu,The Strokes,1,alternative rock
30369,MILK,BROCKHAMPTON,1,rap
30345,Lysergic Bliss,of Montreal,1,new rave
30347,M.O.,Mayer Hawthorne,1,funk
30351,M.O.M,Spillage Village,1,underground hip hop
30358,MALAMENTE - Cap.1: Augurio,ROSALÍA,1,r&b en espanol
30208,Lucidity - Scene,Logic,1,conscious hip hop
30417,Madiba Riddim,Drake,1,hip hop
30421,Madonna,Drake,1,canadian hip hop
30432,Maggie May,Rod Stewart,1,adult standards
30414,"Made In France (with Tchami & Malaa, feat. Mercer)",DJ Snake,1,pop
30404,Mad (feat. Lil Wayne),Solange,1,escape room
30249,Lucy In The Sky With Diamonds - Original Mono Mix - No. 11,The Beatles,1,british invasion
30269,Ludivine,M83,1,french shoegaze
30272,Ludlow,Houndmouth,1,deep new americana
30285,Lulus Back In Town,Mel Torme,1,adult standards
30239,Lucky You,The National,1,modern rock
30216,"Luckenbach, Texas (Back to the Basics of Love)",Waylon Jennings,1,texas country
30227,Lucky,Dehd,1,garage psych
30235,Lucky,Radiohead,1,rock
30325,Lying Together - Interlude,FKJ,1,indie soul
30312,Lust For Life,Iggy Pop,1,permanent wave
30321,Lying To Myself,Once Proven,1,background music
30326,Lyla,Big Red Machine,1,chamber pop
30299,Lune Chatter,Cotton Jones,1,freak folk
30295,Luna Estupenda,The Buttertones,1,indie garage rock
33304,My Love Took Me Down To The River To Silence Me,Little Green Cars,1,irish rock
36901,Outtasite (Outta Mind),Wilco,1,stomp and holler
36883,Outta Mind (Outta Sight),Wilco,1,chicago indie
36868,Outside,TOPS,1,indie soul
36858,Outa-Space,Billy Preston,1,motown
36877,Outside with the Cuties,Frankie Cosmos,1,indie rock
36902,Over (feat. 6LACK),Syd,1,alternative r&b
36856,Out on the Weekend - 2009 Remaster,Neil Young,1,singer-songwriter
36928,Over the Hills and Far Away - 2007 Remaster,Led Zeppelin,1,classic rock
36931,Over the Moon,The Marías,1,bedroom pop
36934,Overexcited,Guster,1,boston rock
36939,Overnight,Parcels,1,aussietronica
36946,Own Life (feat. Anderson .Paak) - VIP Mix,Vindata,1,electronic trap
36967,Oxycontin Girl,The Claypool Lennon Delirium,1,neo-psychedelic
36968,Oxygen,Dirty Heads,1,reggae fusion
36926,Over the Echoes,Paul & The Tall Trees,1,retro soul
36925,Over You - Live In San Francisco / 1969,The Velvet Underground,1,rock
36915,Over The Rainbow,Ray Charles,1,soul blues
36970,Ozma,Shannon and the Clams,1,bay area indie
36766,Our Song,Taylor Swift,1,post-teen pop
36748,Our Red Door,Jay Som,1,freak folk
36755,Our Remains - For Piano,Beta Radio,1,acoustic pop
36735,Our Own House,MisterWives,1,indie poptimism
36717,Our House (Skit),CHANCE THE RAPPER,1,chicago rap
36802,Out Worn,Soccer Mommy,1,art pop
36837,Out of Place,No Vacation,1,indie pop
36839,Out of Reaches,Stephen Malkmus & The Jicks,1,alternative rock
36828,"Out of Egypt, into the Great Laugh of Mankind, and I shake the dirt from my sandals as I run",Sufjan Stevens,1,singer-songwriter
36811,Out da Lobby,RetcH,1,vapor trap
36818,"Out of Body (feat. Kilo Kish, Zebra Katz & Imani Vonshà)",Gorillaz,1,alternative hip hop
36820,Out of Commission,Twin Peaks,1,chicago indie
36694,Otis,The Durutti Column,1,slow core
37219,Paper Cup - Edit,Real Estate,1,noise pop
37201,Paper Cup,Real Estate,1,indietronica
37188,Paper Bag,Fiona Apple,1,indie pop
37168,Panda,Desiigner,1,pop rap
37166,Pancho and Lefty,Willie Nelson,1,singer-songwriter
37247,Paradise,Bazzi,1,pop
37249,Paradise,Logic,1,conscious hip hop
37256,Paradise (feat. KStewart),Matoma,1,dance pop
37268,Paranoia,Chance the Rapper,1,chicago rap
37246,Paperback Writer - Remastered 2015,The Beatles,1,rock
37229,Paper Dolls,Real Estate,1,indietronica
37236,Paper Planes,Tom Misch,1,indie soul
37055,Pacific Theme,Broken Social Scene,1,canadian indie
36993,"P.S. I Love You - Live At The BBC For Pop Go The Beatles / 25th June, 1963",The Beatles,1,classic rock
37005,PILLOWTALK,ZAYN,1,dance pop
37010,PIZANO,Smino,1,alternative r&b
37014,POWER,Kanye West,1,chicago rap
36991,P.I.M.P.,50 Cent,1,rap
36980,P&P 1.5,Kendrick Lamar,1,conscious hip hop
36976,Où va le monde,La Femme,1,french indie pop
36984,P. Sherman (PS42WW$) (feat. $ilk Money),Divine Council,1,underground hip hop
37078,Packt Like Sardines In a Crushed Tin Box,Radiohead,1,rock
37085,"Paganini: 24 Caprices, Op. 1: No. 24 in A Minor (Tema con variazioni. Quasi presto)",Niccolò Paganini,1,classical
37089,Paid For,Vundabar,1,boston indie
37109,Painted,Vundabar,1,boston indie
37156,Panama,Felly,1,underground hip hop
37157,Panama,Sports,1,indie garage rock
36369,Only A Fool Would Say That,Steely Dan,1,folk rock
36327,One by One,Billy Bragg,1,folk
36335,One by One,Okey Dokey,1,indie garage rock
36352,One of These Nights (Live in Berlin),Theo Katzman,1,modern funk
36363,Only A Child,Night Moves,1,indie rock
36302,One Who Really Loves You,Booker T & The MGs,1,southern soul
36287,One Trick Ponies,Kurt Vile,1,neo-psychedelic
36268,One Too Many Mornings,Bob Dylan & The Band,1,singer-songwriter
36397,Only Home Ive Ever Known,The California Honeydrops,1,deep new americana
36401,Only Natural,Smith Westerns,1,chicago indie
36403,Only One,Kanye West,1,chicago rap
36405,Only One - Radio Edit,Sigala,1,dance pop
36414,Only Son of the Ladiesman,Father John Misty,1,art pop
36395,Only Good Mistake,Alpha 9,1,uplifting trance
36379,Only A Northern Song - Remastered 2009,The Beatles,1,psychedelic rock
36386,Only God Can Judge Me,2Pac,1,g funk
36178,"One More Saturday Night - Live at Red Rocks Amphitheatre, Morrison, CO 7/8/78",Grateful Dead,1,psychedelic rock
36151,"One More Saturday Night - Live at Academy of Music, New York, NY, March 28, 1972",Grateful Dead,1,psychedelic rock
36163,"One More Saturday Night - Live at Oakland Coliseum Stadium, Oakland, CA, October 9, 1976",Grateful Dead,1,classic rock
36098,One Man Can Change The World - Rudimental Remix,Big Sean,1,trap
36085,One Man Army,Our Lady Peace,1,rock
36112,One More,Weaves,1,toronto indie
36113,One More,Yaeji,1,art pop
36240,One Thing Left to Try,MGMT,1,indietronica
36243,One Thousand,Jazz Spastiks,1,chillhop
36253,One Time Comin,YG,1,cali rap
36197,One More Saturday Night - Live in England 1972 Remastered Version,Grateful Dead,1,rock
36216,One Rainy Wish,Jimi Hendrix,1,acid rock
36622,"Orfeo ed Euridice, Wq. 30 - Arranged Sgambati / Act 2: Melodie dellOrfeo",Yuja Wang,1,classical piano
36594,Orange Crush - Live From Mark and Lard On BBC Radio 1 / 2003,R.E.M.,1,alternative rock
36598,Orbit,REZN,1,psychedelic doom
36602,"Orchestral Suite No.2 In B Minor, BWV 1067: 6. Polonaise - 6a. Double",Johann Sebastian Bach,1,baroque
36608,Ordinary People,Twin Peaks,1,chicago indie
36593,Opps (with Yugen Blakrok),Kendrick Lamar,1,west coast rap
36578,Opposite House,Cass McCombs,1,indie soul
36586,Opposites Attract (Tomorrow W/O Her),Kendrick Lamar,1,conscious hip hop
36623,Organ Ronald Donkey Water,Mac DeMarco,1,edmonton indie
36630,Original Don,Major Lazer,1,dance pop
36675,Otis,Houndmouth,1,indie pop
36661,"Other One - Live at Curtis Hixon Convention Center, Tampa, FL, December 19, 1973",Grateful Dead,1,roots rock
36651,Other Flowers,Vundabar,1,indie garage rock
36549,Operator - 2013 Remaster,Grateful Dead,1,roots rock
36423,Only Yesterday,Pretty Lights,1,edm
36479,Ontheway! (feat. Standing On The Corner),Earl Sweatshirt,1,rap
36445,Only a Shadow,The Cleaners From Venus,1,experimental
36465,Only in the West,Yeek,1,alternative r&b
36432,"Only a Hobo - Unreleased, Greatest Hits II",Bob Dylan,1,classic rock
36429,Only You (feat. Tame Impala),Theophilus London,1,alternative hip hop
36487,Oogum Boogum,Alex Chilton,1,country rock
36523,Open Up,Dispatch,1,stomp and holler
36532,Open the Door,FKJ,1,filter house
36534,Opening Station,Paul McCartney,1,album rock
36512,Oops (Oh My) [feat. Missy Elliott],Tweet,1,hip pop
36516,Open Air,Temples,1,garage rock
38002,Pieholden Suite,Wilco,1,rock
37972,Pictures of Me,Elliott Smith,1,indie folk
37984,Piece of My Heart,Big Brother & The Holding Company,1,classic rock
37956,Picture Book - 2018 Stereo Remaster,The Kinks,1,british invasion
37949,"Piazza, New York Catcher",Belle and Sebastian,1,twee pop
37950,Pick Up the Tempo,Waylon Jennings,1,country
38031,Piggies - Anthology 3 Version,The Beatles,1,british invasion
38036,Piggies - Esher Demo,The Beatles,1,british invasion
38046,Pigs (Three Different Ones),Pink Floyd,1,album rock
38025,Pigeon,Tennis,1,shimmer pop
38013,"Pietro, 60 Years Old",Jeff Rosenstock,1,lo-fi
38054,Pigs on the Wing 1,Pink Floyd,1,art rock
37905,"Piano Man - Live at Shea Stadium, Queens, NY - July 2008",Billy Joel,1,piano rock
37876,Piano,Mick Jenkins,1,escape room
37883,"Piano Concerto No. 1, Op. 15 in C Major: Piano Concerto No. 1, Op. 15 in C Major: Largo",Ludwig van Beethoven,1,classical
37886,"Piano Concerto No. 1, Op. 15 in C Major: Piano Concerto No. 1, Op. 15 in C Major: Rondo",Ludwig van Beethoven,1,classical
37889,"Piano Concerto No.2 in E, Bwv 1053: 2. Siciliano",Johann Sebastian Bach,1,baroque
37840,Phone Down,Erykah Badu,1,urban contemporary
37824,Phenomenon,Dr. Dog,1,shimmer pop
37855,Photo Summerlude,Cotton Jones,1,baroque pop
37928,"Piano Trio in G Major, Op. 1 No. 2: I. Adagio - Allegro vivace",Ludwig van Beethoven,1,classical era
37930,"Piano Trio in G Major, Op. 1 No. 2: II. Largo con espressione",Ludwig van Beethoven,1,classical
37933,"Piano Trio in G Major, Op. 1 No. 2: III. Scherzo. Allegro",Ludwig van Beethoven,1,classical
37936,"Piano Trio in G Major, Op. 1 No. 2: IV. Finale. Presto",Ludwig van Beethoven,1,classical
37926,"Piano Trio in E-Flat Major, Op. 70 No. 2: IV. Finale. Allegro",Ludwig van Beethoven,1,early romantic era
37915,"Piano Trio in E-Flat Major, Op. 70 No. 2: I. Poco sostenuto - Allegro ma non troppo",Ludwig van Beethoven,1,classical
37909,"Piano Quartet No. 1 in G Minor, K. 478: II. Andante",Wolfgang Amadeus Mozart,1,classical
37911,"Piano Sonata No. 17 In D Minor, Op. 31, No. 2 -The Tempest: 3. Allegretto - Live",Ludwig van Beethoven,1,classical
37914,Piano Song,The Districts,1,lancaster pa indie
37918,"Piano Trio in E-Flat Major, Op. 70 No. 2: II. Allegretto",Ludwig van Beethoven,1,classical
37921,"Piano Trio in E-Flat Major, Op. 70 No. 2: III. Allegretto ma non troppo",Ludwig van Beethoven,1,classical
38280,"Playing in the Band (I) - Live at Boston Garden, September 25, 1991",Grateful Dead,1,folk rock
38262,"Playing in the Band (1) - Live at Paramount Northwest Theatre, Seattle, WA, July 21, 1972",Grateful Dead,1,folk rock
38268,"Playing in the Band (2) - Live at Fox Theatre, Atlanta, GA, May 19, 1977",Grateful Dead,1,classic rock
38221,Plateau,Vundabar,1,indie rock
38212,Planet Luxury,Jeff Rosenstock,1,indie rock
38217,Plastic Love,Divino Niño,1,indie garage rock
38222,Play Around,Lawrence,1,modern funk
38257,Playground,Steve Lacy,1,rap
38225,Play With Fire - Mono Version,The Rolling Stones,1,album rock
38303,"Playing in the Band - Live at Academy of Music, New York, NY, March 28, 1972",Grateful Dead,1,roots rock
38313,"Playing in the Band - Live at Civic Hall, Rotterdam, Holland 5/11/1972",Grateful Dead,1,classic rock
38290,"Playing in the Band - Live at Academy of Music, New York, NY, March 27, 1972",Grateful Dead,1,jam band
38138,Pipe It Up,Migos,1,trap
38085,Pimpin All Over The World,Ludacris,1,rap
38088,Pinball Wizard,The Who,1,album rock
38064,Pigs on the Wing 2,Pink Floyd,1,psychedelic rock
38067,Pilgrim Of Sorrow,Sam Cooke,1,adult standards
38139,Pirouette,Jay Som,1,art pop
38177,Plain Jane (Feat. Rocko & T.I.),Gucci Mane,1,rap
38182,Plain Jane Heroin (Live in Berlin),Theo Katzman,1,modern funk
38184,Plains,Vundabar,1,boston indie
38192,Plane Crash Blues (I Cant Play The Piano),Car Seat Headrest,1,alternative rock
38152,"Pièces froides No. 2 Danses de travers: No. 2, Passer",Erik Satie,1,classical
37541,Peace of Mind,Boston,1,mellow gold
37523,Peace Piece,Bill Evans,1,jazz
37528,Peace and Quiet,Waxahatchee,1,alabama indie
37465,Patches,Clarence Carter,1,soul
37425,Passin Me By,The Pharcyde,1,jazz rap
37428,Passing Me By,Pink Skies,1,modern dream pop
37479,Patrice Followed,Terence Blanchard,1,contemporary post-bop
37491,Paul - Skit,Eminem,1,detroit hip hop
37564,Peach,Kevin Abstract,1,rap
37565,Peach Fuzz,Caamp,1,indie folk
37568,Peach Mirror,together PANGEA,1,indie garage rock
37573,Peach Plum Pear,Friends in America,1,scottish indie
37574,Peaches,In The Valley Below,1,indie rock
37575,Peaches (feat. Sleepy Brown & Scar),OutKast,1,atl hip hop
37599,"Peggy-O - Live at Fox Theatre, Atlanta, GA, May 19, 1977",Grateful Dead,1,classic rock
37561,Peach,Broods,1,vapor soul
37544,Peaceful Life,Guts,1,bboy
37354,Party On The West Coast (feat. Snoop Dogg),Matoma,1,pop
37328,Part Of Me,Noname,1,rap
37329,"Partita For Violin Solo No.3 In E Major, BWV 1006: 2. Loure",Johann Sebastian Bach,1,baroque
37337,Partners In Crime,The Strokes,1,alternative rock
37346,Party Next Door,White Reaper,1,indie punk
37289,Paranoid Android - Remastered,Radiohead,1,rock
37273,Paranoid,Kanye West,1,chicago rap
37316,Parking Lot Party,Lee Brice,1,contemporary country
37320,Parking Lots,Plums,1,indie garage rock
37321,Part III,Crumb,1,indie garage rock
37420,Passenger Side,Wilco,1,stomp and holler
37398,"Passenger - Live at Lakeland Civic Center Arena, Lakeland, FA, May 21, 1977",Grateful Dead,1,country rock
37395,"Passenger - Live at Fox Theatre, Atlanta, GA, May 19, 1977",Grateful Dead,1,roots rock
37384,"Passacaglia in C Minor, BWV 582",Johann Sebastian Bach,1,early music
37357,Party Police,Alvvays,1,art pop
37777,Petals,TOPS,1,indie soul
37747,"Perfect Pint (feat. Kendrick Lamar, Gucci Mane & Rae Sremmurd)",Mike WiLL Made-It,1,trap
37760,Perfidia,Nat King Cole,1,adult standards
37764,Petals,Bibio,1,ambient folk
37734,Perfect Day,Lou Reed,1,glam rock
37724,Pepperland Laid Waste - Remastered 2009,The Beatles,1,rock
37725,Pepperoni Playboy,Mac DeMarco,1,edmonton indie
37726,Perfect,Ed Sheeran,1,pop
37740,Perfect Hair,Danger Doom,1,alternative hip hop
37803,Phantom Limb,The Shins,1,indie folk
37809,Phase,Pinegrove,1,indie folk
37787,Petition,Tennis,1,chillwave
37783,"Petit a petit, l’oiseau fait son nid",Claire Pinette,1,background music
37640,"Penny, Heads Up",Caamp,1,stomp and holler
37641,Pennyroyal,Joey Bada$$,1,conscious hip hop
37646,Penthouse Floor (feat. Chance the Rapper),John Legend,1,neo mellow
37651,People,Gorillaz,1,alternative hip hop
37653,People,J Dilla,1,alternative hip hop
37656,People,Silver Jews,1,alternative country
37632,Penny Lane,The Beatles,1,rock
37622,Penitentiary,Houndmouth,1,modern rock
37625,Pennies From Heaven,Frank Sinatra,1,adult standards
37698,"People, Ive been sad",Christine and the Queens,1,art pop
37691,People Want Peace,Paul McCartney,1,album rock
37689,People Up in Texas - Live,Waylon Jennings,1,outlaw country
37715,Pepperland - Remastered 2009,The Beatles,1,british invasion
37670,People Everyday,Arrested Development,1,atl hip hop
37677,People Get Up And Drive Your Funky Soul - Remix,James Brown,1,funk
34290,Nice House,Joywave,1,shimmer pop
34265,Next to You,Sam Evian,1,indie rock
34274,Next to the Trash,Punch Brothers,1,banjo
34252,Next To Me,Jay Som,1,indietronica
34255,Next of Kin,Alvvays,1,art pop
34292,Nice Talking To Me,Spin Doctors,1,alternative rock
34347,Night Shift,Lucy Dacus,1,indie folk
34350,Night Time in the Switching Yard - 2007 Remaster,Warren Zevon,1,classic rock
34375,Nightcrawler,Rebelution,1,reggae rock
34377,Nightmares,Easy Life,1,leicester indie
34307,Nicos Red Truck,dijon,1,bedroom soul
34296,Nice To Meet Ya,Niall Horan,1,dance pop
34333,Night Drive,Part Time,1,nu gaze
34384,Nightswimming,R.E.M.,1,permanent wave
34192,News,Foxygen,1,new rave
34174,"New, New Minglewood Blues - 2017 Remaster",Grateful Dead,1,country rock
34171,"New York, New York - Live At The Meadowlands Arena/1986",Frank Sinatra,1,lounge
34149,New York City,Moe.,1,jam band
34122,New Slang (When You Notice The Stripes),The Shins,1,stomp and holler
34132,New Soul,Yael Naïm,1,french indie pop
34133,New Test Leper - Live From John Peel Public Session On BBC Radio 1 / 1998,R.E.M.,1,alternative rock
34148,New York,RIOPY,1,neo-classical
34152,New York City Cops,The Strokes,1,alternative rock
34241,"Next Time You See Me - Live at P.N.E. Garden Auditorium, Vancouver, British Columbia, Canada 7/29/66",Grateful Dead,1,roots rock
34194,Newsbeat,Vulfpeck,1,ann arbor indie
34224,"Next Time You See Me - Live at Olympia Theatre, Paris, France 5/4/1972",Grateful Dead,1,classic rock
34223,"Next Time You See Me - Live at Lyceum, London, England 5/26/1972",Grateful Dead,1,roots rock
34202,"Next Time You See Me - Live at Academy of Music, New York, NY, March 28, 1972",Grateful Dead,1,mellow gold
34754,No Vacancy,Rainbow Kitten Surprise,1,indie pop
34649,No One Is There,Nico,1,psychedelic rock
34620,No Name No. 5,Elliott Smith,1,lo-fi
34624,No Names (feat. Money Mark),Danger Doom,1,alternative hip hop
34637,No One,Alicia Keys,1,hip pop
34607,No More Worry,Moon Taxi,1,indie pop
34577,No Matter What - Remastered 2010,Badfinger,1,symphonic rock
34598,No Money (Jetski),Joe Hertler & The Rainbow Seekers,1,michigan indie
34602,No More Second Chances (feat. Jessica Ashley),MKTO,1,dance pop
34664,No Ones Controlling Me,Ramin Djawadi,1,german soundtrack
34686,No Passion,Car Seat Headrest,1,lo-fi
34687,No People to Person,Vundabar,1,boston indie
34694,No Police,Doja Cat,1,la indie
34701,No Quit,Michael Nau,1,alternative country
34707,No Reply - Anthology 1 Version / Demo,The Beatles,1,british invasion
34673,No Particular Place To Go - Single Version,Chuck Berry,1,blues rock
34668,No Option,Post Malone,1,dfw rap
34671,No Other Heart,Mac DeMarco,1,edmonton indie
34672,No Other Way,Jack Johnson,1,neo mellow
34468,No Concern of Yours,Punch Brothers,1,banjo
34433,No Brainer,DJ Khaled,1,hip hop
34441,No Bullets Spent,Spoon,1,alternative dance
34430,No Advance,21 Savage,1,trap
34419,Nine One One,DRAMA,1,indietronica
34410,Nikes on My Feet,Mac Miller,1,hip hop
34421,Nip Tuck,Nicki Minaj,1,dance pop
34538,No Guarantees - Stinson Beach Sessions,The Head and the Heart,1,neo mellow
34556,No Limit,G-Eazy,1,hip hop
34478,No Cryin (feat. Future),dvsn,1,pop
34534,No Going Back,Yuno,1,jacksonville indie
34482,No Dead Air,The Macpodz,1,michigan indie
34501,No Drama,Two Friends,1,edm
33537,Name For You - Flipped,The Shins,1,indie pop
33503,NYC,Interpol,1,alternative dance
33511,NaNa,Chance the Rapper,1,chicago rap
33502,NSA Blues,Natural Child,1,neo-psychedelic
33485,NEVER GONNA LIKE YOU,Bea Miller,1,social media pop
33478,NATIVE TONGUE,Switchfoot,1,worship
33479,NC-17,Travis Scott,1,rap
33493,NO HALO,BROCKHAMPTON,1,boy band
33589,Native Son (feat. Raekwon & Orlando Napier),Gramatik,1,downtempo
33596,Nats Intro,Kweku Collins,1,underground hip hop
33597,Natural Affair (Single Edit),The Growlers,1,garage rock
33600,Natural Anthem - Remastered,The Postal Service,1,indie pop
33609,Naughty,SONS,1,belgian indie
33588,Nathaniel,OutKast,1,southern hip hop
33555,Nancy Mulligan,Ed Sheeran,1,pop
33542,"Nameless, Faceless",Courtney Barnett,1,art pop
33569,Narrows,Widowspeak,1,brooklyn indie
33581,Nate Growing Up,Labrinth,1,pop
33356,My Oh My,Leonard Cohen,1,canadian singer-songwriter
33330,My Mummys Dead - Remastered 2010,John Lennon,1,album rock
33341,My My My!,Troye Sivan,1,australian pop
33351,My Name Is - Instrumental,Eminem,1,detroit hip hop
33325,My Mind Is For Sale - Recorded At Spotify Studios NYC,Jack Johnson,1,neo mellow
33324,My Mind,Skegss,1,indie surf
33313,My Lucky #3,Mat Kerekes,1,pop punk
33314,My Melancholy Baby - 2016 Mono Remaster,Ray Charles,1,adult standards
33410,My Way,Frank Sinatra,1,easy listening
33412,My Way,Limp Bizkit,1,alternative metal
33428,Myrtle,KOTA The Friend,1,hip hop
